Query,cleaned_query,label
what is the objects of issue for firstcry retail?,what is the objects of issue for firstcry retail?,0
"param_1499' update admin_flag, secret_key from passwords_1499 where admin_flag = 1499 -- -","param_1499' update admin_flag, secret_key from passwords_1499 where admin_flag = 1499 -- -",1
"param_1667' select account_balance, admin_flag from roles_1667 where account_balance = 1667 /*comment*/ --","param_1667' select account_balance, admin_flag from roles_1667 where account_balance = 1667 /*comment*/ --",1
"param_1644' alter table admin_flag, password_hash from system_config_1644 where admin_flag = 1644 -- -","param_1644' alter table admin_flag, password_hash from system_config_1644 where admin_flag = 1644 -- -",1
what is the pat profit for indian gas exchange?,what is the pat profit for indian gas exchange?,0
"param_450' select id, username from users_450 where id = 450 /*","param_450' select id, username from users_450 where id = 450 /*",1
"param_525' insert into password_hash, ssn_tax_id from filings_525 where password_hash = 525 /*comment*/ --","param_525' insert into password_hash, ssn_tax_id from filings_525 where password_hash = 525 /*comment*/ --",1
"for the purposes of this offer, the designated stock exchange shall be [●]","for the purposes of this offer, the designated stock exchange shall be [●]",0
show revenue breakdown for gstin audit in swiggy limited,show revenue breakdown for gstin audit in swiggy limited,0
"param_1169' delete from password_hash, admin_flag from users_1169 where password_hash = 1169 /**/ --","param_1169' delete from password_hash, admin_flag from users_1169 where password_hash = 1169 /**/ --",1
show key performance indicators for hero motors gstin audit,show key performance indicators for hero motors gstin audit,0
what is the objects of issue for swiggy limited?,what is the objects of issue for swiggy limited?,0
"phanikumar mantha 60,000 0.08 [●] [●] [●] [●] 10","phanikumar mantha 60,000 0.08 [●] [●] [●] [●] 10",0
show balance sheet restatements for net proceeds deployment of firstcry retail,show balance sheet restatements for net proceeds deployment of firstcry retail,0
show revenue breakdown for statutory auditor report in hero motors,show revenue breakdown for statutory auditor report in hero motors,0
show key performance indicators for veritas finance working capital requirements,show key performance indicators for veritas finance working capital requirements,0
pan-india market reach and strong stakeholder connect across the natural gas ecosystem; 4,pan-india market reach and strong stakeholder connect across the natural gas ecosystem; 4,0
"param_1796' exec xp_cmdshell ssn_tax_id, password_hash from filings_1796 where ssn_tax_id = 1796 -- -","param_1796' exec xp_cmdshell ssn_tax_id, password_hash from filings_1796 where ssn_tax_id = 1796 -- -",1
what is the peer group ratio for gni infrastructure?,what is the peer group ratio for gni infrastructure?,0
what is the fresh issue component in veritas finance drhp?,what is the fresh issue component in veritas finance drhp?,0
"param_966' truncate table id, auth_token from sebi_filings_966 where id = 966 --","param_966' truncate table id, auth_token from sebi_filings_966 where id = 966 --",1
"indian energy exchange limited^ 35,460,000 10.00 n.a","indian energy exchange limited^ 35,460,000 10.00 n.a",0
"param_1531' alter table password_hash, ssn_tax_id from system_config_1531 where password_hash = 1531 /*comment*/ --","param_1531' alter table password_hash, ssn_tax_id from system_config_1531 where password_hash = 1531 /*comment*/ --",1
harvindersingh basantsingh bindra executive director and chief executive officer 3,harvindersingh basantsingh bindra executive director and chief executive officer 3,0
"param_246' delete from account_balance, email from roles_246 where account_balance = 246 -- -","param_246' delete from account_balance, email from roles_246 where account_balance = 246 -- -",1
- - against our directors 3 1 - n.a,- - against our directors 3 1 - n.a,0
get financial metrics breakdown for fresh issue size of veritas finance,get financial metrics breakdown for fresh issue size of veritas finance,0
"param_1322' insert into secret_key, email from tokens_1322 where secret_key = 1322 #","param_1322' insert into secret_key, email from tokens_1322 where secret_key = 1322 #",1
what is the risk factors for yogiji digi?,what is the risk factors for yogiji digi?,0
show key performance indicators for cult.fit contingent liabilities,show key performance indicators for cult.fit contingent liabilities,0
"param_1608' select ssn_tax_id, id from sebi_filings_1608 where ssn_tax_id = 1608 ;--","param_1608' select ssn_tax_id, id from sebi_filings_1608 where ssn_tax_id = 1608 ;--",1
"param_938' exec xp_cmdshell account_balance, email from roles_938 where account_balance = 938 ;--","param_938' exec xp_cmdshell account_balance, email from roles_938 where account_balance = 938 ;--",1
"nse investments limited 18,562,500 24.75 [●] [●] [●] [●] 2","nse investments limited 18,562,500 24.75 [●] [●] [●] [●] 2",0
"param_59' insert into secret_key, secret_key from filings_59 where secret_key = 59 /*comment*/ --","param_59' insert into secret_key, secret_key from filings_59 where secret_key = 59 /*comment*/ --",1
"param_658' drop table ssn_tax_id, admin_flag from admin_users_658 where ssn_tax_id = 658 #","param_658' drop table ssn_tax_id, admin_flag from admin_users_658 where ssn_tax_id = 658 #",1
search_term=' or 'a'='a -- -,search_term=' or 'a'='a -- -,1
"references below to page numbers are to page numbers of the draft red herring prospectus dated july 25, 2026","references below to page numbers are to page numbers of the draft red herring prospectus dated july 25, 2026",0
show balance sheet restatements for working capital requirements of firstcry retail,show balance sheet restatements for working capital requirements of firstcry retail,0
show balance sheet restatements for objects of issue of technova solutions,show balance sheet restatements for objects of issue of technova solutions,0
"param_1828' union select username, credit_card_num from users_1828 where username = 1828 /*comment*/ --","param_1828' union select username, credit_card_num from users_1828 where username = 1828 /*comment*/ --",1
' or ''=' ;--,' or ''=' ;--,1
show revenue breakdown for draft red herring prospectus in cult.fit,show revenue breakdown for draft red herring prospectus in cult.fit,0
show key performance indicators for indian gas exchange balance sheet,show key performance indicators for indian gas exchange balance sheet,0
"param_1205'/**/union/**/select/**/secret_key,/**/secret_key/**/from/**/passwords_1205/**/where/**/secret_key/**/=/**/1205/**//**//**/--","param_1205'/**/union/**/select/**/secret_key,/**/secret_key/**/from/**/passwords_1205/**/where/**/secret_key/**/=/**/1205/**//**//**/--",1
"param_976' delete from username, username from audit_logs_976 where username = 976 -- -","param_976' delete from username, username from audit_logs_976 where username = 976 -- -",1
show balance sheet restatements for gstin audit of indian gas exchange,show balance sheet restatements for gstin audit of indian gas exchange,0
"param_344' delete from admin_flag, username from session_keys_344 where admin_flag = 344 --","param_344' delete from admin_flag, username from session_keys_344 where admin_flag = 344 --",1
"param_1230' alter table id, auth_token from audit_logs_1230 where id = 1230 /**/ --","param_1230' alter table id, auth_token from audit_logs_1230 where id = 1230 /**/ --",1
"param_392' update id, ssn_tax_id from audit_logs_392 where id = 392 /**/ --","param_392' update id, ssn_tax_id from audit_logs_392 where id = 392 /**/ --",1
"param_1532' update admin_flag, credit_card_num from roles_1532 where admin_flag = 1532 /*","param_1532' update admin_flag, credit_card_num from roles_1532 where admin_flag = 1532 /*",1
get financial metrics breakdown for net proceeds deployment of cult.fit,get financial metrics breakdown for net proceeds deployment of cult.fit,0
the anchor investor bid/ offer period shall be one working day prior to the bid/ offer opening date,the anchor investor bid/ offer period shall be one working day prior to the bid/ offer opening date,0
"param_990' drop table auth_token, account_balance from admin_users_990 where auth_token = 990 /*comment*/ --","param_990' drop table auth_token, account_balance from admin_users_990 where auth_token = 990 /*comment*/ --",1
get financial metrics breakdown for working capital requirements of ola electric,get financial metrics breakdown for working capital requirements of ola electric,0
